Accession,QCIssue,NumAPOBECs,NumConservedAPOBECSites,ADIndex
GQ175883,True,0,41,0.0
GQ256628,True,0,41,0.0
GQ256629,True,0,41,0.0
GQ371217,True,0,41,0.0
GQ371218,True,0,41,0.0
GQ371219,True,0,41,0.0
GQ371221,True,0,41,0.0
GQ371222,True,0,41,0.0
GQ371223,True,0,41,0.0
GQ371224,True,0,41,0.0
GQ371225,True,0,41,0.0
GQ371228,True,0,41,0.0
GQ371229,True,0,41,0.0
GQ371234,True,0,41,0.0
GQ371235,True,0,41,0.0
GQ371236,True,0,41,0.0
GQ371237,True,0,41,0.0
GQ371239,True,1,41,0.024390243902439025
GQ371241,True,0,41,0.0
GQ371242,True,0,41,0.0
GQ371244,True,0,41,0.0
GQ371245,True,0,41,0.0
GQ371246,True,0,41,0.0
GQ371248,True,0,41,0.0
GQ371249,True,0,41,0.0
GQ371250,True,0,41,0.0
GQ371254,True,0,41,0.0
GQ371256,True,0,41,0.0
GQ371257,True,0,41,0.0
GQ371258,True,0,41,0.0
GQ371259,True,0,41,0.0
GQ371260,True,0,41,0.0
GQ371261,True,0,41,0.0
GQ371262,True,0,41,0.0
GQ371264,True,0,41,0.0
GQ371265,True,0,41,0.0
GQ371267,True,0,41,0.0
GQ371271,True,0,41,0.0
GQ371273,True,0,41,0.0
GQ371274,True,0,41,0.0
GQ371275,True,0,41,0.0
GQ371277,True,0,41,0.0
GQ371278,True,0,41,0.0
GQ371279,True,0,41,0.0
GQ371281,True,0,41,0.0
GQ371282,True,0,41,0.0
GQ371284,True,0,41,0.0
GQ371286,True,0,41,0.0
GQ371287,True,0,41,0.0
GQ371289,True,0,41,0.0
GQ371290,True,0,41,0.0
GQ371291,True,0,41,0.0
GQ371293,True,0,41,0.0
GQ371294,True,0,41,0.0
GQ371296,True,0,41,0.0
GQ371297,True,0,41,0.0
GQ371298,True,0,41,0.0
GQ371302,True,0,41,0.0
GQ371303,True,0,41,0.0
GQ371306,True,0,41,0.0
GQ371308,True,0,41,0.0
GQ371309,True,0,41,0.0
GQ371312,True,0,41,0.0
GQ371313,True,0,41,0.0
GQ371314,True,0,41,0.0
GQ371315,True,0,41,0.0
GQ371316,True,0,41,0.0
GQ371318,True,0,41,0.0
GQ371321,True,0,41,0.0
GQ371323,True,0,41,0.0
GQ371324,True,0,41,0.0
GQ371325,True,0,41,0.0
GQ371327,True,0,41,0.0
GQ371328,True,0,41,0.0
GQ371332,True,0,41,0.0
GQ371333,True,0,41,0.0
GQ371334,True,0,41,0.0
GQ371335,True,0,41,0.0
GQ371337,True,0,41,0.0
GQ371338,True,0,41,0.0
GQ371339,True,0,41,0.0
GQ371340,True,0,41,0.0
GQ371341,True,0,41,0.0
GQ371344,True,1,41,0.024390243902439025
GQ371348,True,0,41,0.0
GQ371349,True,0,41,0.0
GQ371351,True,0,41,0.0
GQ371352,True,0,41,0.0
GQ371354,True,0,41,0.0
GQ371355,True,0,41,0.0
GQ371356,True,0,41,0.0
GQ371357,True,0,41,0.0
GQ371359,True,0,41,0.0
GQ371363,True,0,41,0.0
GQ371367,True,0,41,0.0
GQ371368,True,0,41,0.0
GQ371370,True,0,41,0.0
GQ371373,True,0,41,0.0
GQ371374,True,0,41,0.0
GQ371376,True,0,41,0.0
GQ371378,True,0,41,0.0
GQ371379,True,0,41,0.0
GQ371380,True,0,41,0.0
GQ371381,True,0,41,0.0
GQ371382,True,0,41,0.0
GQ371384,True,0,41,0.0
GQ371385,True,0,41,0.0
GQ371386,True,0,41,0.0
GQ371388,True,0,41,0.0
GQ371389,True,0,41,0.0
GQ371390,True,0,41,0.0
GQ371391,True,0,41,0.0
GQ371393,True,0,41,0.0
GQ371396,True,0,41,0.0
GQ371400,True,0,41,0.0
GQ371401,True,0,41,0.0
GQ371402,True,0,41,0.0
GQ371403,True,0,41,0.0
GQ371406,True,0,41,0.0
GQ371407,True,0,41,0.0
GQ371409,True,0,41,0.0
GQ371410,True,0,41,0.0
GQ371411,True,0,41,0.0
GQ371412,True,0,41,0.0
GQ371414,True,0,41,0.0
GQ371416,True,0,41,0.0
GQ371417,True,0,41,0.0
GQ371418,True,0,41,0.0
GQ371421,True,0,41,0.0
GQ371423,True,0,41,0.0
GQ371425,True,0,41,0.0
GQ371427,True,0,41,0.0
GQ371428,True,0,41,0.0
GQ371429,True,0,41,0.0
GQ371431,True,0,41,0.0
GQ371432,True,0,41,0.0
GQ371433,True,0,41,0.0
GQ371434,True,0,41,0.0
GQ371435,True,0,41,0.0
GQ371437,True,0,41,0.0
GQ371438,True,0,41,0.0
GQ371439,True,0,41,0.0
GQ371440,True,0,41,0.0
GQ371441,True,0,41,0.0
GQ371442,True,0,41,0.0
GQ371443,True,0,41,0.0
GQ371444,True,0,41,0.0
GQ371449,True,0,41,0.0
GQ371450,True,0,41,0.0
GQ371451,True,0,41,0.0
GQ371452,True,0,41,0.0
GQ371455,True,0,41,0.0
GQ371458,True,0,41,0.0
GQ371460,True,0,41,0.0
GQ371462,True,0,41,0.0
GQ371463,True,0,41,0.0
GQ371466,True,0,41,0.0
GQ371472,True,0,41,0.0
GQ371475,True,0,41,0.0
GQ371477,True,0,41,0.0
GQ371478,True,0,41,0.0
GQ371480,True,0,41,0.0
GQ371482,True,0,41,0.0
GQ371484,True,0,41,0.0
GQ371486,True,0,41,0.0
GQ371488,True,0,41,0.0
GQ371489,True,0,41,0.0
GQ371490,True,0,41,0.0
GQ371491,True,0,41,0.0
GQ371492,True,0,41,0.0
GQ371493,True,0,41,0.0
GQ371495,True,1,41,0.024390243902439025
GQ371498,True,1,41,0.024390243902439025
GQ371499,True,0,41,0.0
GQ371500,True,0,41,0.0
GQ371501,True,0,41,0.0
GQ371504,True,0,41,0.0
GQ371505,True,0,41,0.0
GQ371507,True,0,41,0.0
GQ371510,True,0,41,0.0
GQ371511,True,0,41,0.0
GQ371512,True,0,41,0.0
GQ371513,True,0,41,0.0
GQ371514,True,0,41,0.0
GQ371517,True,0,41,0.0
GQ371520,True,0,41,0.0
GQ371521,True,0,41,0.0
GQ371523,True,0,41,0.0
GQ371524,True,0,41,0.0
GQ371526,True,0,41,0.0
GQ371529,True,0,41,0.0
GQ371532,True,0,41,0.0
GQ371533,True,0,41,0.0
GQ371535,True,0,41,0.0
GQ371537,True,0,41,0.0
GQ371538,True,0,41,0.0
GQ371539,True,0,41,0.0
GQ371540,True,0,41,0.0
GQ371543,True,0,41,0.0
GQ371544,True,0,41,0.0
GQ371545,True,0,41,0.0
GQ371546,True,0,41,0.0
GQ371547,True,0,41,0.0
GQ371548,True,0,41,0.0
GQ371552,True,0,41,0.0
GQ371553,True,0,41,0.0
GQ371555,True,0,41,0.0
GQ371556,True,0,41,0.0
GQ371558,True,0,41,0.0
GQ371559,True,0,41,0.0
GQ371561,True,0,41,0.0
GQ371562,True,0,41,0.0
GQ371565,True,0,41,0.0
GQ371566,True,0,41,0.0
GQ371567,True,0,41,0.0
GQ371569,True,0,41,0.0
GQ371570,True,0,41,0.0
GQ371571,True,0,41,0.0
GQ371578,True,0,41,0.0
GQ371579,True,0,41,0.0
GQ371580,True,0,41,0.0
GQ371581,True,0,41,0.0
GQ371583,True,0,41,0.0
GQ371584,True,0,41,0.0
GQ371587,True,0,41,0.0
GQ371588,True,0,41,0.0
GQ371589,True,0,41,0.0
GQ371591,True,0,41,0.0
GQ371592,True,0,41,0.0
GQ371593,True,0,41,0.0
GQ371594,True,0,41,0.0
GQ371596,True,0,41,0.0
GQ371598,True,0,41,0.0
GQ371599,True,0,41,0.0
GQ371600,True,0,41,0.0
GQ371601,True,0,41,0.0
GQ371602,True,0,41,0.0
GQ371605,True,0,41,0.0
GQ371606,True,0,41,0.0
GQ371607,True,0,41,0.0
GQ371608,True,0,41,0.0
GQ371609,True,0,41,0.0
GQ371610,True,0,41,0.0
GQ371612,True,0,41,0.0
GQ371615,True,0,41,0.0
GQ371619,True,0,41,0.0
GQ371624,True,0,41,0.0
GQ371626,True,0,41,0.0
GQ371627,True,0,41,0.0
GQ371628,True,0,41,0.0
GQ371629,True,0,41,0.0
GQ371630,True,0,41,0.0
GQ371632,True,0,41,0.0
GQ371633,True,0,41,0.0
GQ371634,True,0,41,0.0
GQ371635,True,0,41,0.0
GQ371636,True,0,41,0.0
GQ371637,True,0,41,0.0
GQ371640,True,0,41,0.0
GQ371641,True,0,41,0.0
GQ371648,True,0,41,0.0
GQ371649,True,0,41,0.0
GQ371651,True,0,41,0.0
GQ371655,True,0,41,0.0
GQ371656,True,0,41,0.0
GQ371658,True,0,41,0.0
GQ371660,True,0,41,0.0
GQ371662,True,0,41,0.0
GQ371663,True,0,41,0.0
GQ371664,True,0,41,0.0
GQ371665,True,0,41,0.0
GQ371667,True,0,41,0.0
GQ371668,True,0,41,0.0
GQ371669,True,0,41,0.0
GQ371673,True,0,41,0.0
GQ371674,True,0,41,0.0
GQ371675,True,1,41,0.024390243902439025
GQ371676,True,0,41,0.0
GQ371679,True,0,41,0.0
GQ371681,True,0,41,0.0
GQ371682,True,0,41,0.0
GQ371683,True,0,41,0.0
GQ371685,True,0,41,0.0
GQ371686,True,0,41,0.0
GQ371688,True,0,41,0.0
GQ371690,True,0,41,0.0
GQ371693,True,0,41,0.0
GQ371695,True,0,41,0.0
GQ371696,True,0,41,0.0
GQ371698,True,0,41,0.0
GQ371699,True,1,41,0.024390243902439025
GQ371700,True,0,41,0.0
GQ371703,True,0,41,0.0
GQ371704,True,0,41,0.0
GQ371706,True,0,41,0.0
GQ371708,True,0,41,0.0
GQ371709,True,0,41,0.0
GQ371710,True,0,41,0.0
GQ371711,True,0,41,0.0
GQ371712,True,0,41,0.0
GQ371716,True,0,41,0.0
GQ371718,True,0,41,0.0
GQ371719,True,0,41,0.0
GQ371721,True,0,41,0.0
GQ371722,True,0,41,0.0
GQ371723,True,0,41,0.0
GQ371724,True,0,41,0.0
GQ371725,True,0,41,0.0
GQ371726,True,0,41,0.0
GQ371729,True,1,41,0.024390243902439025
GQ371730,True,0,41,0.0
GQ371731,True,0,41,0.0
GQ371732,True,0,41,0.0
GQ371733,True,0,41,0.0
GQ371734,True,0,41,0.0
GQ371736,True,0,41,0.0
GQ371737,True,0,41,0.0
GQ371738,True,0,41,0.0
GQ371740,True,0,41,0.0
GQ371742,True,0,41,0.0
GQ371745,True,0,41,0.0
GQ371747,True,0,41,0.0
GQ371751,True,0,41,0.0
GQ371752,True,0,41,0.0
GQ371753,True,0,41,0.0
GQ371755,True,0,41,0.0
GQ371756,True,0,41,0.0
GQ371758,True,0,41,0.0
GQ371759,True,0,41,0.0
GQ371761,True,0,41,0.0
GQ371762,True,1,41,0.024390243902439025
GQ372986,True,0,41,0.0
GQ372987,True,0,41,0.0
GQ372988,True,0,41,0.0
GQ372989,True,0,41,0.0
GQ372990,True,0,41,0.0
GQ429817,True,0,41,0.0
GQ429865,True,1,41,0.024390243902439025
GQ429897,True,0,41,0.0
GQ429911,True,0,41,0.0
GQ429942,True,0,41,0.0
GQ430033,True,0,41,0.0
GQ430063,True,0,41,0.0
GQ430091,False,10,41,0.24390243902439024
GQ430114,True,0,41,0.0
GQ430144,True,0,41,0.0
GQ430176,True,0,41,0.0
GQ430207,True,0,41,0.0
GQ430231,True,0,41,0.0
GQ430263,True,0,41,0.0
GQ430293,True,0,41,0.0
GQ430325,True,0,41,0.0
GQ430355,True,0,41,0.0
GQ430383,True,0,41,0.0
GQ430414,True,3,41,0.07317073170731707
GQ430478,True,0,41,0.0
GQ430510,True,0,41,0.0
GQ430558,True,0,41,0.0
GQ430587,True,0,41,0.0
GQ430614,True,0,41,0.0
GQ430645,True,0,41,0.0
GQ430674,True,1,41,0.024390243902439025
GQ430706,True,0,41,0.0
GQ430738,True,0,41,0.0
GQ430768,True,0,41,0.0
GQ430800,True,0,41,0.0
GQ430832,True,0,41,0.0
GQ430863,True,0,41,0.0
GQ430893,True,0,41,0.0
GQ430925,True,0,41,0.0
GQ430957,True,1,41,0.024390243902439025
GQ430988,True,0,41,0.0
GQ431034,True,0,41,0.0
GQ431065,True,0,41,0.0
GQ431096,False,18,41,0.43902439024390244
GQ431123,False,18,41,0.43902439024390244
GQ431150,False,15,41,0.36585365853658536
GQ431191,True,3,41,0.07317073170731707
GQ431220,True,0,41,0.0
GQ431250,False,4,41,0.0975609756097561
GQ431280,True,0,41,0.0
GQ431310,True,0,41,0.0
GQ431326,True,0,41,0.0
GQ431357,True,0,41,0.0
GQ431389,True,0,41,0.0
GQ431416,True,0,41,0.0
GQ431448,True,1,41,0.024390243902439025
GQ431480,True,0,41,0.0
GQ431510,False,18,41,0.43902439024390244
GQ431540,True,0,41,0.0
GQ431569,True,0,41,0.0
GQ431614,True,0,41,0.0
GQ431633,True,0,41,0.0
GQ431661,True,0,41,0.0
GQ431693,True,0,41,0.0
GQ431724,True,0,41,0.0
GQ431750,True,0,41,0.0
GQ431780,True,0,41,0.0
GQ431812,True,0,41,0.0
GQ431844,True,0,41,0.0
GQ431876,True,0,41,0.0
GQ431908,True,0,41,0.0
GQ431939,True,0,41,0.0
GQ431965,True,0,41,0.0
GQ431986,True,0,41,0.0
GQ432033,True,0,41,0.0
GQ432065,True,0,41,0.0
GQ432093,True,0,41,0.0
GQ432121,True,0,41,0.0
GQ432150,True,0,41,0.0
GQ432180,True,0,41,0.0
GQ432209,True,0,41,0.0
GQ432238,True,0,41,0.0
GQ432294,True,0,41,0.0
GQ432337,True,0,41,0.0
GQ432382,True,0,41,0.0
GQ432411,True,0,41,0.0
GQ432440,True,0,41,0.0
GQ432472,True,0,41,0.0
GQ432503,True,0,41,0.0
GQ432530,True,0,41,0.0
GQ432562,True,0,41,0.0
GQ432594,True,0,41,0.0
GQ432626,True,0,41,0.0
GQ432657,True,0,41,0.0
GQ432683,True,0,41,0.0
GQ432715,True,0,41,0.0
GQ432747,True,1,41,0.024390243902439025
GQ463701,True,0,41,0.0
GQ477442,True,0,41,0.0
GQ477443,True,0,41,0.0
GQ477444,True,0,41,0.0
GQ477445,True,0,41,0.0
GQ477446,True,0,41,0.0
GQ477447,True,1,41,0.024390243902439025
GQ477448,True,0,41,0.0
GQ477449,True,0,41,0.0
GQ477450,True,0,41,0.0
GQ477451,True,0,41,0.0
GQ845124,True,0,41,0.0
GQ845125,True,0,41,0.0
GQ845126,True,0,41,0.0
GQ999976,True,0,41,0.0
GQ999985,True,0,41,0.0
GQ999991,True,0,41,0.0
GU177863,True,0,41,0.0
GU207884,True,0,41,0.0
GU230137,True,0,41,0.0
GU230138,True,0,41,0.0
GU230139,True,0,41,0.0
GU331318,True,0,41,0.0
GU362013,True,0,41,0.0
GU362881,True,0,41,0.0
GU362882,True,0,41,0.0
GU362883,True,0,41,0.0
GU362884,True,0,41,0.0
GU362885,True,0,41,0.0
GU362886,True,0,41,0.0
GU367413,True,0,41,0.0
GU367416,True,0,41,0.0
GU367418,True,0,41,0.0
GU367421,True,0,41,0.0
GU367426,True,0,41,0.0
GU367428,True,0,41,0.0
GU367429,True,0,41,0.0
GU367430,True,0,41,0.0
GU367432,True,0,41,0.0
GU367434,True,0,41,0.0
GU367436,True,0,41,0.0
GU367438,True,0,41,0.0
GU367440,True,0,41,0.0
GU367442,True,0,41,0.0
GU367443,True,0,41,0.0
GU390470,True,0,41,0.0
GU390480,True,0,41,0.0
GU390502,True,0,41,0.0
GU458430,True,0,41,0.0
GU458431,True,0,41,0.0
GU458432,True,0,41,0.0
GU458433,True,0,41,0.0
GU458434,True,0,41,0.0
GU458435,True,0,41,0.0
GU458436,True,0,41,0.0
GU458437,True,0,41,0.0
GU458438,True,0,41,0.0
GU458439,True,0,41,0.0
GU458440,True,0,41,0.0
GU458441,True,0,41,0.0
GU458442,True,0,41,0.0
GU458443,True,0,41,0.0
GU458444,True,0,41,0.0
GU458445,True,0,41,0.0
GU458446,True,0,41,0.0
GU458447,True,0,41,0.0
GU458448,True,0,41,0.0
GU458449,True,0,41,0.0
GU458450,True,0,41,0.0
GU458451,True,0,41,0.0
GU458452,True,0,41,0.0
GU458454,True,0,41,0.0
GU458455,True,0,41,0.0
GU458456,True,0,41,0.0
GU458457,True,0,41,0.0
GU458458,True,0,41,0.0
GU458459,True,0,41,0.0
GU458460,True,0,41,0.0
GU458461,True,0,41,0.0
GU458462,True,0,41,0.0
GU458463,True,0,41,0.0
GU458464,True,0,41,0.0
GU458465,True,0,41,0.0
GU458466,True,0,41,0.0
GU458467,True,0,41,0.0
GU458468,True,0,41,0.0
GU458469,True,0,41,0.0
GU458470,True,0,41,0.0
GU458471,True,0,41,0.0
GU458472,True,0,41,0.0
GU458473,True,0,41,0.0
GU458474,True,0,41,0.0
GU458475,True,0,41,0.0
GU458476,True,0,41,0.0
GU458477,True,0,41,0.0
GU458478,True,0,41,0.0
GU458479,True,0,41,0.0
GU458480,True,0,41,0.0
GU458481,True,0,41,0.0
GU458482,True,0,41,0.0
GU458484,True,0,41,0.0
GU458485,True,0,41,0.0
GU458486,True,0,41,0.0
GU458488,True,0,41,0.0
GU458489,True,0,41,0.0
GU458490,True,0,41,0.0
GU458491,True,0,41,0.0
GU458492,True,0,41,0.0
GU458493,True,0,41,0.0
GU458494,True,0,41,0.0
GU458495,True,0,41,0.0
GU458497,True,0,41,0.0
GU458498,True,0,41,0.0
GU458499,True,0,41,0.0
GU458500,True,0,41,0.0
GU458501,True,0,41,0.0
GU458502,True,0,41,0.0
GU458503,True,0,41,0.0
GU458504,True,0,41,0.0
GU458505,True,0,41,0.0
GU458506,True,0,41,0.0
GU458507,True,0,41,0.0
GU458508,True,0,41,0.0
GU458509,True,0,41,0.0
GU458510,True,0,41,0.0
GU458513,True,0,41,0.0
GU458514,True,0,41,0.0
GU458515,True,0,41,0.0
GU458516,True,0,41,0.0
GU458517,True,0,41,0.0
GU458518,True,0,41,0.0
GU458519,True,0,41,0.0
GU458520,True,0,41,0.0
GU458521,True,0,41,0.0
GU458522,True,0,41,0.0
GU458523,True,0,41,0.0
GU458524,True,0,41,0.0
GU458525,True,0,41,0.0
GU458526,True,0,41,0.0
GU458527,True,0,41,0.0
GU458528,True,0,41,0.0
GU458529,True,0,41,0.0
GU458531,True,0,41,0.0
GU458533,True,0,41,0.0
GU458534,True,0,41,0.0
GU458535,True,0,41,0.0
GU458536,True,0,41,0.0
GU458537,True,0,41,0.0
GU458538,True,0,41,0.0
GU458539,True,0,41,0.0
GU458540,True,0,41,0.0
GU458541,True,0,41,0.0
GU458542,True,1,41,0.024390243902439025
GU458543,True,0,41,0.0
GU458544,True,0,41,0.0
GU458545,True,0,41,0.0
GU458547,True,0,41,0.0
GU458548,True,0,41,0.0
GU458550,True,0,41,0.0
GU458551,True,0,41,0.0
GU458552,True,0,41,0.0
GU458553,True,0,41,0.0
GU458554,True,0,41,0.0
GU458555,True,0,41,0.0
GU458556,True,0,41,0.0
GU458557,True,0,41,0.0
GU458558,True,0,41,0.0
GU458559,True,0,41,0.0
GU458560,True,0,41,0.0
GU458561,True,0,41,0.0
GU458562,True,0,41,0.0
GU458563,True,0,41,0.0
GU458564,True,0,41,0.0
GU458565,True,0,41,0.0
GU458566,True,0,41,0.0
GU458567,True,0,41,0.0
GU458569,True,0,41,0.0
GU458570,True,0,41,0.0
GU458571,True,0,41,0.0
GU458572,True,0,41,0.0
GU458573,True,0,41,0.0
GU458575,True,0,41,0.0
GU458576,True,0,41,0.0
GU458577,True,0,41,0.0
GU458579,True,0,41,0.0
GU458580,True,0,41,0.0
GU458581,True,0,41,0.0
GU458582,True,0,41,0.0
GU458585,True,0,41,0.0
GU458586,True,0,41,0.0
GU458589,True,0,41,0.0
GU458590,True,0,41,0.0
GU458591,True,0,41,0.0
GU458592,True,0,41,0.0
GU458593,True,0,41,0.0
GU458599,True,0,41,0.0
GU458600,True,0,41,0.0
GU458602,True,0,41,0.0
GU458603,True,0,41,0.0
GU458604,True,0,41,0.0
GU458609,True,2,41,0.04878048780487805
GU458610,True,0,41,0.0
GU458612,True,0,41,0.0
GU458613,True,0,41,0.0
GU458614,True,0,41,0.0
GU458615,True,0,41,0.0
GU458616,True,0,41,0.0
GU458617,True,0,41,0.0
GU458618,True,0,41,0.0
GU458619,True,0,41,0.0
GU458621,True,0,41,0.0
GU458622,True,0,41,0.0
GU458624,True,0,41,0.0
GU458625,True,0,41,0.0
GU458627,True,0,41,0.0
GU458628,True,0,41,0.0
GU458629,True,0,41,0.0
GU458630,True,0,41,0.0
GU458631,True,0,41,0.0
GU458632,True,0,41,0.0
GU458636,True,0,41,0.0
GU458637,True,0,41,0.0
GU458638,True,0,41,0.0
GU458639,True,0,41,0.0
GU458640,True,0,41,0.0
GU458641,True,0,41,0.0
GU458642,True,0,41,0.0
GU458643,True,0,41,0.0
GU458644,True,0,41,0.0
GU458647,True,0,41,0.0
GU458653,True,0,41,0.0
GU458654,True,0,41,0.0
GU458655,True,0,41,0.0
GU458656,True,0,41,0.0
GU458660,True,0,41,0.0
GU458661,True,0,41,0.0
GU458668,True,0,41,0.0
GU458669,True,0,41,0.0
GU458676,True,0,41,0.0
GU458682,True,0,41,0.0
GU458684,True,0,41,0.0
GU458705,True,0,41,0.0
GU458706,True,0,41,0.0
GU458708,True,0,41,0.0
GU458709,True,0,41,0.0
GU458711,True,0,41,0.0
GU458712,True,0,41,0.0
GU458713,True,0,41,0.0
GU458714,True,0,41,0.0
GU458715,True,0,41,0.0
GU458716,True,0,41,0.0
GU458718,True,0,41,0.0
GU458740,True,0,41,0.0
GU458760,True,0,41,0.0
GU458773,True,0,41,0.0
GU561104,True,0,41,0.0
GU561106,True,0,41,0.0
GU561108,True,0,41,0.0
GU561110,True,0,41,0.0
GU561112,True,0,41,0.0
GU561114,True,0,41,0.0
GU561116,True,0,41,0.0
GU561117,True,0,41,0.0
GU561119,True,0,41,0.0
GU561121,True,0,41,0.0
GU561125,True,0,41,0.0
GU561127,True,0,41,0.0
GU561129,True,0,41,0.0
GU561131,True,0,41,0.0
GU561133,True,0,41,0.0
GU561134,True,0,41,0.0
GU561137,True,0,41,0.0
GU561138,True,0,41,0.0
GU561140,True,0,41,0.0
GU561142,True,0,41,0.0
GU561144,True,0,41,0.0
GU561146,True,0,41,0.0
GU561148,True,0,41,0.0
GU561149,True,0,41,0.0
GU561151,True,0,41,0.0
GU561153,True,0,41,0.0
GU561155,True,0,41,0.0
GU561157,True,0,41,0.0
GU561159,True,0,41,0.0
GU561161,True,0,41,0.0
GU561163,True,0,41,0.0
GU561165,True,0,41,0.0
GU561167,True,0,41,0.0
GU561169,True,0,41,0.0
GU561170,True,0,41,0.0
GU561172,True,0,41,0.0
GU561174,True,0,41,0.0
GU561176,True,0,41,0.0
GU561178,True,0,41,0.0
GU561180,True,0,41,0.0
GU561182,True,0,41,0.0
GU561184,True,0,41,0.0
GU561186,True,0,41,0.0
GU561188,True,0,41,0.0
GU561190,True,0,41,0.0
GU561192,True,0,41,0.0
GU561193,True,0,41,0.0
GU561195,True,0,41,0.0
GU561197,True,0,41,0.0
GU561199,True,0,41,0.0
GU561201,True,0,41,0.0
GU561203,True,0,41,0.0
GU561205,True,0,41,0.0
GU561207,True,0,41,0.0
GU561209,True,0,41,0.0
GU561211,True,0,41,0.0
GU561213,True,0,41,0.0
GU561215,True,0,41,0.0
GU561217,True,0,41,0.0
GU561218,True,0,41,0.0
GU561220,True,0,41,0.0
GU561222,True,0,41,0.0
GU561224,True,0,41,0.0
GU561225,True,0,41,0.0
GU561227,True,0,41,0.0
GU561229,True,0,41,0.0
GU561231,True,0,41,0.0
GU561233,True,0,41,0.0
GU561235,True,0,41,0.0
GU561236,True,0,41,0.0
GU561238,True,0,41,0.0
GU561242,True,0,41,0.0
GU561243,True,0,41,0.0
GU561245,True,0,41,0.0
GU561247,True,0,41,0.0
GU561249,True,0,41,0.0
GU561250,True,0,41,0.0
GU561252,True,0,41,0.0
GU561254,True,0,41,0.0
GU561256,True,0,41,0.0
GU561258,True,0,41,0.0
GU561260,True,0,41,0.0
GU561262,True,0,41,0.0
GU561264,True,0,41,0.0
GU561266,True,0,41,0.0
GU561268,True,0,41,0.0
GU561269,True,0,41,0.0
GU561273,True,0,41,0.0
GU561275,True,0,41,0.0
GU561276,True,0,41,0.0
GU561278,True,0,41,0.0
GU561280,True,0,41,0.0
GU561282,True,0,41,0.0
GU561284,True,0,41,0.0
GU561286,True,0,41,0.0
GU561290,True,0,41,0.0
GU561292,True,0,41,0.0
GU561294,True,0,41,0.0
GU561296,True,0,41,0.0
GU561298,True,0,41,0.0
GU561300,True,0,41,0.0
GU561302,True,0,41,0.0
GU564221,True,0,41,0.0
GU564222,True,0,41,0.0
GU564223,True,0,41,0.0
GU564224,True,0,41,0.0
GU564225,True,0,41,0.0
GU564226,True,0,41,0.0
GU564227,True,0,41,0.0
GU564228,True,0,41,0.0
GU564229,True,0,41,0.0
GU564230,True,0,41,0.0
GU595148,True,0,41,0.0
GU595149,True,0,41,0.0
GU595150,True,0,41,0.0
GU595151,True,0,41,0.0
GU595152,True,0,41,0.0
GU595153,False,5,41,0.12195121951219512
GU595154,True,0,41,0.0
GU595158,True,0,41,0.0
GU733713,True,0,41,0.0
GU991863,True,0,41,0.0
GU991864,True,0,41,0.0
GU991865,True,0,41,0.0
GU991866,True,0,41,0.0
GU991869,True,0,41,0.0
GU991870,True,0,41,0.0
GU991871,True,0,41,0.0
GU991872,True,0,41,0.0
GU991873,True,0,41,0.0
GU991874,True,0,41,0.0
GU991875,True,0,41,0.0
GU991876,True,0,41,0.0
GU991877,True,0,41,0.0
GU991878,True,0,41,0.0
GU991879,True,0,41,0.0
GU991880,True,0,41,0.0
GU991882,True,0,41,0.0
GU991883,True,0,41,0.0
HM026455,True,0,41,0.0
HM026456,True,0,41,0.0
HM026457,True,0,41,0.0
HM026458,True,0,41,0.0
HM026460,True,0,41,0.0
HM100716,True,0,41,0.0
HM138656,True,0,41,0.0
HM208361,True,0,41,0.0
HM208363,True,0,41,0.0
HM215252,True,0,41,0.0
HM586187,True,0,41,0.0
HM586191,True,0,41,0.0
HM586198,True,0,41,0.0
HM586206,True,0,41,0.0
HM586210,True,0,41,0.0
HM593106,True,0,41,0.0
HM593107,True,0,41,0.0
HM593108,True,0,41,0.0
HM593109,True,0,41,0.0
HM593112,True,0,41,0.0
HM593113,True,0,41,0.0
HM593115,True,0,41,0.0
HM593121,True,0,41,0.0
HM593122,True,0,41,0.0
HM593128,True,0,41,0.0
HM593129,True,0,41,0.0
HM593131,True,0,41,0.0
HM593132,True,0,41,0.0
HM593133,True,0,41,0.0
HM593136,True,0,41,0.0
HM593149,True,0,41,0.0
HM593157,True,0,41,0.0
HM593158,True,0,41,0.0
HM593162,True,0,41,0.0
HM593166,True,0,41,0.0
HM593173,True,0,41,0.0
HM593177,True,0,41,0.0
HM593186,True,0,41,0.0
HM593187,True,0,41,0.0
HM593193,True,0,41,0.0
HM593194,True,0,41,0.0
HM593195,True,0,41,0.0
HM593201,True,0,41,0.0
HM593204,True,0,41,0.0
HM593205,True,0,41,0.0
HM593206,True,0,41,0.0
HM593207,True,0,41,0.0
HM593211,True,0,41,0.0
HM593213,True,0,41,0.0
HM593215,True,0,41,0.0
HM593217,True,0,41,0.0
HM593218,True,0,41,0.0
HM593219,True,0,41,0.0
HM593222,True,0,41,0.0
HM593224,True,0,41,0.0
HM593226,True,0,41,0.0
HM593227,True,0,41,0.0
HM593228,True,0,41,0.0
HM593229,True,0,41,0.0
HM593230,True,0,41,0.0
HM593231,True,0,41,0.0
HM593235,True,0,41,0.0
HM593237,True,0,41,0.0
HM593238,True,0,41,0.0
HM593242,True,0,41,0.0
HM593243,True,0,41,0.0
HM593244,True,0,41,0.0
HM593246,True,0,41,0.0
HM593247,True,0,41,0.0
HM593253,True,0,41,0.0
