Accession,PMID,Gene,Subtype,NumAAChanges,NumStopCodons
GQ371238,19690614,Gag,B,57,0
GQ371239,19690614,Gag,B,38,1
GQ371240,19690614,Gag,B,56,0
GQ371241,19690614,Gag,B,37,0
GQ371242,19690614,Gag,B,36,0
GQ371244,19690614,Gag,B,38,0
GQ371245,19690614,Gag,B,32,0
GQ371246,19690614,Gag,B,29,0
GQ371248,19690614,Gag,B,34,0
GQ371249,19690614,Gag,B,34,0
GQ371250,19690614,Gag,B,26,0
GQ371251,19690614,Gag,B,52,0
GQ371252,19690614,Gag,02_AG,99,1
GQ371253,19690614,Gag,B,49,0
GQ371254,19690614,Gag,B,35,0
GQ371255,19690614,Gag,B,61,0
GQ371256,19690614,Gag,B,34,0
GQ371257,19690614,Gag,B,40,1
GQ371258,19690614,Gag,B,42,0
GQ371259,19690614,Gag,B,31,0
GQ371260,19690614,Gag,B,35,0
GQ371261,19690614,Gag,B,24,0
GQ371262,19690614,Gag,B,40,0
GQ371263,19690614,Gag,B,30,0
GQ371264,19690614,Gag,B,31,0
GQ371265,19690614,Gag,B,31,0
GQ371266,19690614,Gag,B,31,0
GQ371267,19690614,Gag,B,30,0
GQ371268,19690614,Gag,B,38,0
GQ371269,19690614,Gag,B,98,0
GQ371271,19690614,Gag,B,29,0
GQ371272,19690614,Gag,B,248,1
GQ371273,19690614,Gag,B,41,0
GQ371274,19690614,Gag,B,39,0
GQ371275,19690614,Gag,B,38,0
GQ371277,19690614,Gag,B,43,1
GQ371278,19690614,Gag,B,34,0
GQ371279,19690614,Gag,B,50,1
GQ371280,19690614,Gag,B,38,1
GQ371281,19690614,Gag,B,36,0
GQ371282,19690614,Gag,B,48,0
GQ371284,19690614,Gag,B,37,0
GQ371285,19690614,Gag,B,225,0
GQ371286,19690614,Gag,B,25,0
GQ371287,19690614,Gag,B,28,0
GQ371288,19690614,Gag,B,125,0
GQ371289,19690614,Gag,B,50,0
GQ371290,19690614,Gag,B,20,0
GQ371291,19690614,Gag,B,38,0
GQ371292,19690614,Gag,B,75,0
GQ371293,19690614,Gag,B,30,0
GQ371294,19690614,Gag,B,44,0
GQ371296,19690614,Gag,B,45,1
GQ371297,19690614,Gag,B,37,0
GQ371298,19690614,Gag,B,20,0
GQ371300,19690614,Gag,A1C,226,0
GQ371301,19690614,Gag,B,40,0
GQ371302,19690614,Gag,B,27,0
GQ371303,19690614,Gag,B,38,0
GQ371304,19690614,Gag,B,52,1
GQ371306,19690614,Gag,B,33,0
GQ371307,19690614,Gag,B,49,0
GQ371308,19690614,Gag,B,51,0
GQ371309,19690614,Gag,B,38,0
GQ371312,19690614,Gag,B,34,0
GQ371313,19690614,Gag,B,48,0
GQ371314,19690614,Gag,B,27,0
GQ371315,19690614,Gag,B,42,0
GQ371316,19690614,Gag,B,30,0
GQ371317,19690614,Gag,D,169,0
GQ371318,19690614,Gag,B,53,0
GQ371319,19690614,Gag,B,46,0
GQ371321,19690614,Gag,B,34,0
GQ371322,19690614,Gag,B,96,1
GQ371323,19690614,Gag,B,23,0
GQ371324,19690614,Gag,B,42,1
GQ371325,19690614,Gag,B,38,0
GQ371327,19690614,Gag,B,39,0
GQ371328,19690614,Gag,B,39,0
GQ371330,19690614,Gag,B,127,0
GQ371331,19690614,Gag,B,39,0
GQ371332,19690614,Gag,B,49,1
GQ371333,19690614,Gag,B,36,1
GQ371334,19690614,Gag,B,28,0
GQ371335,19690614,Gag,B,42,0
GQ371336,19690614,Gag,B,101,2
GQ371337,19690614,Gag,B,38,0
GQ371338,19690614,Gag,B,27,0
GQ371339,19690614,Gag,B,32,1
GQ371340,19690614,Gag,B,39,0
GQ371341,19690614,Gag,B,43,0
GQ371342,19690614,Gag,B,132,3
GQ371343,19690614,Gag,B,90,0
GQ371344,19690614,Gag,B,60,1
GQ371345,19690614,Gag,B,59,0
GQ371346,19690614,Gag,B,76,1
GQ371348,19690614,Gag,B,31,0
GQ371349,19690614,Gag,B,36,0
GQ371351,19690614,Gag,B,29,0
GQ371352,19690614,Gag,B,30,0
GQ371353,19690614,Gag,B,84,0
GQ371354,19690614,Gag,B,35,0
GQ371355,19690614,Gag,B,34,0
GQ371356,19690614,Gag,B,33,0
GQ371357,19690614,Gag,B,35,0
GQ371359,19690614,Gag,B,25,0
GQ371360,19690614,Gag,B,129,0
GQ371361,19690614,Gag,B,42,0
GQ371362,19690614,Gag,F1,100,2
GQ371363,19690614,Gag,B,38,0
GQ371364,19690614,Gag,B,34,1
GQ371366,19690614,Gag,01_AE,113,0
GQ371367,19690614,Gag,B,28,1
GQ371368,19690614,Gag,B,32,0
GQ371369,19690614,Gag,B,57,1
GQ371370,19690614,Gag,B,36,0
GQ371371,19690614,Gag,B,58,0
GQ371372,19690614,Gag,B,124,0
GQ371373,19690614,Gag,B,28,0
GQ371374,19690614,Gag,B,27,1
GQ371375,19690614,Gag,B,102,0
GQ371376,19690614,Gag,B,39,0
GQ371377,19690614,Gag,B,96,1
GQ371378,19690614,Gag,B,36,0
GQ371379,19690614,Gag,B,29,0
GQ371380,19690614,Gag,B,49,1
GQ371381,19690614,Gag,B,36,0
GQ371382,19690614,Gag,B,21,0
GQ371383,19690614,Gag,B,42,1
GQ371384,19690614,Gag,B,27,0
GQ371385,19690614,Gag,B,27,1
GQ371386,19690614,Gag,B,29,0
GQ371387,19690614,Gag,B,75,0
GQ371388,19690614,Gag,B,36,0
GQ371389,19690614,Gag,B,46,0
GQ371390,19690614,Gag,B,30,0
GQ371391,19690614,Gag,B,22,0
GQ371393,19690614,Gag,B,43,0
GQ371394,19690614,Gag,B,48,0
GQ371395,19690614,Gag,B,135,1
GQ371396,19690614,Gag,B,55,0
GQ371397,19690614,Gag,B,87,0
GQ371398,19690614,Gag,B,70,1
GQ371399,19690614,Gag,B,48,0
GQ371400,19690614,Gag,B,24,0
GQ371401,19690614,Gag,B,32,0
GQ371402,19690614,Gag,B,32,1
GQ371403,19690614,Gag,B,27,1
GQ371405,19690614,Gag,B,63,0
GQ371406,19690614,Gag,B,35,2
GQ371407,19690614,Gag,B,26,0
GQ371408,19690614,Gag,B,63,1
GQ371409,19690614,Gag,B,50,0
GQ371410,19690614,Gag,B,36,1
GQ371411,19690614,Gag,B,39,0
GQ371412,19690614,Gag,B,24,0
GQ371413,19690614,Gag,B,37,1
GQ371414,19690614,Gag,B,28,1
GQ371415,19690614,Gag,B,42,0
GQ371416,19690614,Gag,B,25,1
GQ371417,19690614,Gag,B,46,0
GQ371418,19690614,Gag,B,31,0
GQ371419,19690614,Gag,B,138,0
GQ371420,19690614,Gag,B,43,0
GQ371421,19690614,Gag,B,42,0
GQ371422,19690614,Gag,B,33,0
GQ371423,19690614,Gag,B,33,0
GQ371425,19690614,Gag,B,37,0
GQ371426,19690614,Gag,B,15,0
GQ371427,19690614,Gag,B,38,0
GQ371428,19690614,Gag,B,39,0
GQ371429,19690614,Gag,B,46,0
GQ371430,19690614,Gag,B,53,1
GQ371431,19690614,Gag,B,53,0
GQ371432,19690614,Gag,B,45,0
GQ371433,19690614,Gag,B,32,0
GQ371434,19690614,Gag,B,32,0
GQ371435,19690614,Gag,B,42,0
GQ371436,19690614,Gag,B,38,1
GQ371437,19690614,Gag,B,42,0
GQ371438,19690614,Gag,B,38,0
GQ371439,19690614,Gag,B,31,1
GQ371440,19690614,Gag,B,33,0
GQ371441,19690614,Gag,B,25,0
GQ371442,19690614,Gag,B,49,0
GQ371443,19690614,Gag,B,43,0
GQ371444,19690614,Gag,B,42,0
GQ371446,19690614,Gag,B,62,0
GQ371447,19690614,Gag,B,56,1
GQ371449,19690614,Gag,B,29,0
GQ371450,19690614,Gag,B,30,0
GQ371451,19690614,Gag,B,29,0
GQ371452,19690614,Gag,B,24,0
GQ371453,19690614,Gag,B,38,0
GQ371454,19690614,Gag,B,53,0
GQ371455,19690614,Gag,B,36,0
GQ371457,19690614,Gag,B,37,0
GQ371458,19690614,Gag,B,36,0
GQ371459,19690614,Gag,B,58,0
GQ371460,19690614,Gag,B,24,1
GQ371462,19690614,Gag,B,38,0
GQ371463,19690614,Gag,B,39,1
GQ371465,19690614,Gag,01_AE,106,1
GQ371466,19690614,Gag,B,29,0
GQ371467,19690614,Gag,B,53,0
GQ371468,19690614,Gag,B,57,0
GQ371469,19690614,Gag,B,51,0
GQ371472,19690614,Gag,B,41,1
GQ371473,19690614,Gag,B,26,0
GQ371474,19690614,Gag,B,177,1
GQ371475,19690614,Gag,B,35,0
GQ371477,19690614,Gag,B,47,0
GQ371478,19690614,Gag,B,40,0
GQ371479,19690614,Gag,02_AG,81,2
GQ371480,19690614,Gag,B,41,0
GQ371481,19690614,Gag,B,39,0
GQ371482,19690614,Gag,B,40,0
GQ371483,19690614,Gag,B,47,0
GQ371484,19690614,Gag,B,34,0
GQ371485,19690614,Gag,B,44,0
GQ371486,19690614,Gag,B,40,0
GQ371487,19690614,Gag,B,43,0
GQ371488,19690614,Gag,B,20,0
GQ371489,19690614,Gag,B,27,1
GQ371490,19690614,Gag,B,40,1
GQ371491,19690614,Gag,B,36,0
GQ371492,19690614,Gag,B,25,0
GQ371493,19690614,Gag,B,31,1
GQ371494,19690614,Gag,B,80,0
GQ371495,19690614,Gag,B,30,1
GQ371496,19690614,Gag,B,72,1
GQ371497,19690614,Gag,B,37,0
GQ371498,19690614,Gag,B,43,1
GQ371499,19690614,Gag,B,27,0
GQ371500,19690614,Gag,B,42,1
GQ371501,19690614,Gag,B,28,0
GQ371502,19690614,Gag,B,57,0
GQ371503,19690614,Gag,B,35,0
GQ371504,19690614,Gag,B,22,0
GQ371505,19690614,Gag,B,19,0
GQ371506,19690614,Gag,B,55,0
GQ371507,19690614,Gag,B,47,0
GQ371508,19690614,Gag,B,43,0
GQ371510,19690614,Gag,B,33,0
GQ371511,19690614,Gag,B,41,0
GQ371512,19690614,Gag,B,29,0
GQ371513,19690614,Gag,B,25,0
GQ371514,19690614,Gag,B,40,0
GQ371515,19690614,Gag,B,38,0
GQ371516,19690614,Gag,B,52,1
GQ371517,19690614,Gag,B,43,0
GQ371520,19690614,Gag,B,37,0
GQ371521,19690614,Gag,B,32,0
GQ371522,19690614,Gag,B,23,1
GQ371523,19690614,Gag,B,25,0
GQ371524,19690614,Gag,B,33,0
GQ371525,19690614,Gag,B,36,0
GQ371526,19690614,Gag,B,41,0
GQ371528,19690614,Gag,B,113,0
GQ371529,19690614,Gag,B,42,0
GQ371530,19690614,Gag,B,84,0
GQ371531,19690614,Gag,B,24,0
GQ371532,19690614,Gag,B,32,0
GQ371533,19690614,Gag,B,50,0
GQ371534,19690614,Gag,B,227,0
GQ371535,19690614,Gag,B,31,0
GQ371537,19690614,Gag,B,32,0
GQ371538,19690614,Gag,B,38,0
GQ371539,19690614,Gag,B,35,1
GQ371540,19690614,Gag,B,28,1
GQ371542,19690614,Gag,B,70,1
GQ371543,19690614,Gag,B,45,1
GQ371544,19690614,Gag,B,27,1
GQ371545,19690614,Gag,B,39,0
GQ371546,19690614,Gag,B,48,0
GQ371547,19690614,Gag,B,25,0
GQ371548,19690614,Gag,B,34,0
GQ371549,19690614,Gag,B,20,1
GQ371551,19690614,Gag,B,67,1
GQ371552,19690614,Gag,B,31,0
GQ371553,19690614,Gag,B,28,0
GQ371554,19690614,Gag,B,54,1
GQ371555,19690614,Gag,B,22,0
GQ371556,19690614,Gag,B,34,0
GQ371557,19690614,Gag,A1H,213,1
GQ371558,19690614,Gag,B,38,0
GQ371559,19690614,Gag,B,43,0
GQ371561,19690614,Gag,B,39,0
GQ371562,19690614,Gag,B,26,0
GQ371563,19690614,Gag,B,46,1
GQ371565,19690614,Gag,B,37,0
GQ371566,19690614,Gag,B,29,0
GQ371567,19690614,Gag,B,32,0
GQ371568,19690614,Gag,01B,127,0
GQ371569,19690614,Gag,B,40,0
GQ371570,19690614,Gag,B,39,0
GQ371571,19690614,Gag,B,41,0
GQ371572,19690614,Gag,B,81,0
GQ371574,19690614,Gag,B,53,1
GQ371577,19690614,Gag,B,54,0
GQ371578,19690614,Gag,B,38,0
GQ371579,19690614,Gag,B,26,0
GQ371580,19690614,Gag,B,30,0
GQ371581,19690614,Gag,B,40,0
GQ371583,19690614,Gag,B,29,1
GQ371584,19690614,Gag,B,42,1
GQ371585,19690614,Gag,B,43,2
GQ371586,19690614,Gag,B,77,0
GQ371587,19690614,Gag,B,43,0
GQ371588,19690614,Gag,B,24,0
GQ371589,19690614,Gag,B,19,0
GQ371591,19690614,Gag,B,41,0
GQ371592,19690614,Gag,B,35,0
GQ371593,19690614,Gag,B,28,0
GQ371594,19690614,Gag,B,33,1
GQ371596,19690614,Gag,B,40,0
GQ371597,19690614,Gag,B,80,1
GQ371598,19690614,Gag,B,23,0
GQ371599,19690614,Gag,B,33,0
GQ371600,19690614,Gag,B,43,0
GQ371601,19690614,Gag,B,32,0
GQ371602,19690614,Gag,B,40,0
GQ371603,19690614,Gag,B,73,0
GQ371604,19690614,Gag,B,64,0
GQ371605,19690614,Gag,B,31,0
GQ371606,19690614,Gag,B,33,0
GQ371607,19690614,Gag,B,37,0
GQ371608,19690614,Gag,B,43,1
GQ371609,19690614,Gag,B,32,0
GQ371610,19690614,Gag,B,35,0
GQ371611,19690614,Gag,B,65,0
GQ371612,19690614,Gag,B,23,0
GQ371615,19690614,Gag,B,25,0
GQ371617,19690614,Gag,B,47,0
GQ371618,19690614,Gag,B,79,1
GQ371619,19690614,Gag,B,51,0
GQ371620,19690614,Gag,B,101,1
GQ371621,19690614,Gag,B,190,1
GQ371622,19690614,Gag,B,59,0
GQ371624,19690614,Gag,B,29,0
GQ371625,19690614,Gag,B,170,0
GQ371626,19690614,Gag,B,41,0
GQ371627,19690614,Gag,B,47,0
GQ371628,19690614,Gag,B,21,0
GQ371629,19690614,Gag,B,32,0
GQ371630,19690614,Gag,B,27,0
GQ371631,19690614,Gag,B,98,0
GQ371632,19690614,Gag,B,35,0
GQ371633,19690614,Gag,B,20,0
GQ371634,19690614,Gag,B,27,0
GQ371635,19690614,Gag,B,37,0
GQ371636,19690614,Gag,B,32,0
GQ371637,19690614,Gag,B,32,0
GQ371638,19690614,Gag,B,13,0
GQ371639,19690614,Gag,B,181,1
GQ371640,19690614,Gag,B,34,0
GQ371641,19690614,Gag,B,37,1
GQ371644,19690614,Gag,B,70,0
GQ371645,19690614,Gag,B,72,0
GQ371646,19690614,Gag,B,61,1
GQ371647,19690614,Gag,B,44,0
GQ371648,19690614,Gag,B,33,0
GQ371649,19690614,Gag,B,35,1
GQ371650,19690614,Gag,C,106,0
GQ371651,19690614,Gag,B,36,0
GQ371652,19690614,Gag,02_AG,46,0
GQ371653,19690614,Gag,B,52,0
GQ371655,19690614,Gag,B,37,0
GQ371656,19690614,Gag,B,34,0
GQ371657,19690614,Gag,B,130,0
GQ371658,19690614,Gag,B,30,0
GQ371660,19690614,Gag,B,32,0
GQ371661,19690614,Gag,B,60,0
GQ371662,19690614,Gag,B,33,0
GQ371663,19690614,Gag,B,35,0
GQ371664,19690614,Gag,B,42,0
GQ371665,19690614,Gag,B,18,0
GQ371666,19690614,Gag,B,30,0
GQ371667,19690614,Gag,B,54,0
GQ371668,19690614,Gag,B,51,0
GQ371669,19690614,Gag,B,32,0
GQ371670,19690614,Gag,B,31,0
GQ371672,19690614,Gag,B,55,0
GQ371673,19690614,Gag,B,36,0
GQ371674,19690614,Gag,B,41,0
GQ371675,19690614,Gag,B,36,0
GQ371676,19690614,Gag,B,26,0
GQ371678,19690614,Gag,B,112,0
GQ371679,19690614,Gag,B,25,0
GQ371680,19690614,Gag,B,108,0
GQ371681,19690614,Gag,B,46,0
GQ371682,19690614,Gag,B,21,0
GQ371683,19690614,Gag,B,34,0
GQ371685,19690614,Gag,B,52,0
GQ371686,19690614,Gag,B,39,0
GQ371687,19690614,Gag,B,106,0
GQ371688,19690614,Gag,B,39,0
GQ371689,19690614,Gag,B,36,0
GQ371690,19690614,Gag,B,45,0
GQ371691,19690614,Gag,B,126,0
GQ371692,19690614,Gag,B,84,0
GQ371693,19690614,Gag,B,29,1
GQ371694,19690614,Gag,B,44,0
GQ371695,19690614,Gag,B,30,1
GQ371696,19690614,Gag,B,32,0
GQ371697,19690614,Gag,B,39,0
GQ371698,19690614,Gag,B,29,0
GQ371699,19690614,Gag,B,37,1
GQ371700,19690614,Gag,B,39,0
GQ371701,19690614,Gag,D,93,1
GQ371702,19690614,Gag,B,86,0
GQ371703,19690614,Gag,B,32,0
GQ371704,19690614,Gag,B,41,0
GQ371706,19690614,Gag,B,37,0
GQ371707,19690614,Gag,B,95,0
GQ371708,19690614,Gag,B,23,0
GQ371709,19690614,Gag,B,34,0
GQ371710,19690614,Gag,B,32,0
GQ371711,19690614,Gag,B,40,1
GQ371712,19690614,Gag,B,38,0
GQ371713,19690614,Gag,B,59,3
GQ371715,19690614,Gag,B,43,0
GQ371716,19690614,Gag,B,42,0
GQ371717,19690614,Gag,A1,143,0
GQ371718,19690614,Gag,B,36,0
GQ371719,19690614,Gag,B,27,0
GQ371720,19690614,Gag,B,58,0
GQ371721,19690614,Gag,B,30,0
GQ371722,19690614,Gag,B,54,0
GQ371723,19690614,Gag,B,24,0
GQ371724,19690614,Gag,B,41,0
GQ371725,19690614,Gag,B,30,0
GQ371726,19690614,Gag,B,36,0
GQ371727,19690614,Gag,B,70,1
GQ371729,19690614,Gag,B,44,0
GQ371730,19690614,Gag,B,31,0
GQ371731,19690614,Gag,B,35,0
GQ371732,19690614,Gag,B,35,0
GQ371733,19690614,Gag,B,32,0
GQ371734,19690614,Gag,B,34,0
GQ371736,19690614,Gag,B,48,0
GQ371737,19690614,Gag,B,34,0
GQ371738,19690614,Gag,02A1,87,1
GQ371739,19690614,Gag,B,77,0
GQ371740,19690614,Gag,B,37,0
GQ371741,19690614,Gag,B,97,0
GQ371742,19690614,Gag,B,28,0
GQ371744,19690614,Gag,B,45,0
GQ371745,19690614,Gag,B,32,0
GQ371746,19690614,Gag,B,149,0
GQ371747,19690614,Gag,B,25,0
GQ371748,19690614,Gag,B,104,0
GQ371749,19690614,Gag,B,92,0
GQ371750,19690614,Gag,B,70,0
GQ371751,19690614,Gag,B,40,1
GQ371752,19690614,Gag,B,51,1
GQ371753,19690614,Gag,B,40,0
GQ371754,19690614,Gag,B,51,0
GQ371755,19690614,Gag,B,35,0
GQ371756,19690614,Gag,B,46,0
GQ371757,19690614,Gag,B,15,0
GQ371758,19690614,Gag,B,26,0
GQ371759,19690614,Gag,B,38,0
GQ371760,19690614,Gag,B,58,0
GQ371761,19690614,Gag,B,28,0
GQ371762,19690614,Gag,B,48,1
GQ371763,19690614,Gag,B,43,1
GQ372986,20707647,Gag,A,94,0
GQ372988,20707647,Gag,B,23,0
GQ372989,20707647,Gag,BF1,68,1
GQ372990,20707647,Gag,B,39,0
GQ429817,22039546,Gag,A1,88,0
GQ429865,22039546,Gag,A1,80,1
GQ429897,22039546,Gag,A1,84,0
GQ429911,22039546,Gag,A1,83,0
GQ429942,22039546,Gag,A2,66,0
GQ429973,22039546,Gag,C,103,0
GQ430003,22039546,Gag,A2,101,2
GQ430033,22039546,Gag,A1,82,1
GQ430063,22039546,Gag,A1,80,0
GQ430091,22039546,Gag,A1,90,5
GQ430114,22039546,Gag,A1C,86,0
GQ430144,22039546,Gag,D,49,0
GQ430176,22039546,Gag,A1,78,0
GQ430207,22039546,Gag,C,89,0
GQ430231,22039546,Gag,C,97,2
GQ430263,22039546,Gag,D,49,0
GQ430293,22039546,Gag,A1,79,0
GQ430325,22039546,Gag,D,45,1
GQ430355,22039546,Gag,A1,85,0
GQ430383,22039546,Gag,A1,79,0
GQ430414,22039546,Gag,A1,84,1
GQ430446,22039546,Gag,A1,144,1
GQ430478,22039546,Gag,A1,82,1
GQ430510,22039546,Gag,A1,84,0
GQ430558,22039546,Gag,A1,77,0
GQ430587,22039546,Gag,A1,80,0
GQ430614,22039546,Gag,A1,86,0
GQ430645,22039546,Gag,B,15,0
GQ430674,22039546,Gag,A1,91,0
GQ430706,22039546,Gag,A1,84,0
GQ430738,22039546,Gag,D,59,0
GQ430768,22039546,Gag,A1,78,0
GQ430800,22039546,Gag,A1,76,0
GQ430832,22039546,Gag,A1,77,0
GQ430863,22039546,Gag,A1,81,0
GQ430893,22039546,Gag,D,48,1
GQ430925,22039546,Gag,A1C,80,0
GQ430957,22039546,Gag,D,46,1
GQ430988,22039546,Gag,A1,79,0
GQ431034,22039546,Gag,A1D,76,1
GQ431065,22039546,Gag,D,52,0
GQ431096,22039546,Gag,A1D,89,8
GQ431123,22039546,Gag,A1D,89,8
GQ431150,22039546,Gag,A1,94,7
GQ431191,22039546,Gag,D,63,1
GQ431220,22039546,Gag,A1,79,0
GQ431250,22039546,Gag,D,78,3
GQ431280,22039546,Gag,C,87,0
GQ431310,22039546,Gag,A1,81,0
GQ431326,22039546,Gag,D,50,0
GQ431357,22039546,Gag,A1,76,0
GQ431389,22039546,Gag,A1D,63,0
GQ431416,22039546,Gag,A1,73,0
GQ431448,22039546,Gag,D,67,4
GQ431480,22039546,Gag,D,53,0
GQ431510,22039546,Gag,A1D,82,5
GQ431540,22039546,Gag,A1D,74,0
GQ431569,22039546,Gag,C,92,1
GQ431614,22039546,Gag,C,89,0
GQ431633,22039546,Gag,A1D,54,0
GQ431661,22039546,Gag,A1,83,1
GQ431693,22039546,Gag,A2D,69,0
GQ431724,22039546,Gag,A1,82,0
GQ431750,22039546,Gag,CD,64,0
GQ431780,22039546,Gag,C,89,0
GQ431812,22039546,Gag,B,18,0
GQ431844,22039546,Gag,A1,81,0
GQ431876,22039546,Gag,A1D,64,1
GQ431908,22039546,Gag,A1,91,0
GQ431939,22039546,Gag,A1,82,0
GQ431965,22039546,Gag,A1,76,0
GQ431986,22039546,Gag,A1,79,0
GQ432033,22039546,Gag,A1,79,0
GQ432065,22039546,Gag,A1D,57,0
GQ432093,22039546,Gag,A1D,74,0
GQ432121,22039546,Gag,A1D,71,0
GQ432150,22039546,Gag,A1,83,0
GQ432180,22039546,Gag,A1,79,1
GQ432209,22039546,Gag,D,55,0
GQ432238,22039546,Gag,A1,76,0
GQ432266,22039546,Gag,A1D,61,0
GQ432294,22039546,Gag,A1,78,0
GQ432337,22039546,Gag,A1,81,0
GQ432382,22039546,Gag,A1,83,0
GQ432411,22039546,Gag,A1,82,0
GQ432440,22039546,Gag,A1,83,0
GQ432472,22039546,Gag,A1,87,0
GQ432503,22039546,Gag,A1,91,0
GQ432530,22039546,Gag,B,14,0
GQ432562,22039546,Gag,A1,87,0
GQ432594,22039546,Gag,A1,85,0
GQ432626,22039546,Gag,A1,75,0
GQ432657,22039546,Gag,A1,76,0
GQ432683,22039546,Gag,A1,82,0
GQ432715,22039546,Gag,A1,78,0
GQ432747,22039546,Gag,A1,97,1
GQ477441,20438383,Gag,01_AE,81,0
GQ477442,20438383,Gag,35_AD,71,0
GQ477443,20438383,Gag,35_AD,79,1
GQ477444,20438383,Gag,35_AD,74,0
GQ477445,20438383,Gag,35_AD,77,0
GQ477446,20438383,Gag,35_AD,78,0
GQ477447,20438383,Gag,A1D,73,1
GQ477448,20438383,Gag,35_AD,74,0
GQ477449,20438383,Gag,35_AD,76,0
GQ477450,20438383,Gag,35_AD,75,0
GQ477451,20438383,Gag,35_AD,73,0
GQ999976,19913270,Gag,C,86,0
GQ999985,19913270,Gag,C,77,0
GQ999991,19913270,Gag,C,84,0
GU362881,20707647,Gag,B,30,0
GU362882,20707647,Gag,G,79,1
GU362883,20707647,Gag,B,39,0
GU362884,20707647,Gag,G,78,1
GU362885,20707647,Gag,B,33,1
GU362886,20707647,Gag,B,38,0
GU390470,20810731,Gag,B,36,0
GU390480,20810731,Gag,B,34,0
GU390502,20810731,Gag,B,23,0
GU458430,20567513,Gag,01_AE,85,0
GU458431,20567513,Gag,01_AE,77,0
GU458432,20567513,Gag,01_AE,86,0
GU458433,20567513,Gag,01_AE,85,0
GU458434,20567513,Gag,01_AE,81,0
GU458435,20567513,Gag,01_AE,74,0
GU458436,20567513,Gag,01_AE,82,0
GU458437,20567513,Gag,01_AE,80,0
GU458438,20567513,Gag,01_AE,72,0
GU458439,20567513,Gag,01_AE,79,0
GU458440,20567513,Gag,01_AE,83,0
GU458441,20567513,Gag,01_AE,84,0
GU458442,20567513,Gag,01_AE,84,0
GU458443,20567513,Gag,01_AE,89,0
GU458444,20567513,Gag,01_AE,83,0
GU458445,20567513,Gag,01_AE,84,0
GU458446,20567513,Gag,01_AE,86,0
GU458447,20567513,Gag,01_AE,83,0
GU458448,20567513,Gag,01_AE,79,0
GU458449,20567513,Gag,01_AE,85,0
GU458450,20567513,Gag,01_AE,86,0
GU458451,20567513,Gag,01_AE,82,0
GU458452,20567513,Gag,01_AE,78,0
GU458453,20567513,Gag,01_AE,91,0
GU458454,20567513,Gag,01_AE,88,0
GU458455,20567513,Gag,01_AE,84,0
GU458456,20567513,Gag,01_AE,89,0
GU458457,20567513,Gag,01_AE,73,0
GU458458,20567513,Gag,01_AE,81,0
GU458459,20567513,Gag,01_AE,77,0
GU458460,20567513,Gag,01_AE,85,0
GU458461,20567513,Gag,01_AE,88,0
GU458462,20567513,Gag,01_AE,80,0
GU458463,20567513,Gag,01_AE,75,0
GU458464,20567513,Gag,01_AE,78,0
GU458465,20567513,Gag,01_AE,84,0
GU458466,20567513,Gag,01_AE,85,0
GU458467,20567513,Gag,01_AE,84,0
GU458468,20567513,Gag,01_AE,82,0
GU458469,20567513,Gag,01_AE,82,0
GU458470,20567513,Gag,01_AE,85,0
GU458471,20567513,Gag,01_AE,85,0
GU458472,20567513,Gag,01_AE,84,0
GU458473,20567513,Gag,01_AE,84,0
GU458474,20567513,Gag,01_AE,81,0
GU458475,20567513,Gag,01_AE,76,0
GU458476,20567513,Gag,01_AE,75,0
GU458477,20567513,Gag,01_AE,80,0
GU458478,20567513,Gag,01_AE,80,0
GU458479,20567513,Gag,01_AE,84,0
GU458480,20567513,Gag,01_AE,79,0
GU458481,20567513,Gag,01_AE,84,0
GU458482,20567513,Gag,01_AE,82,0
GU458483,20567513,Gag,01_AE,85,0
GU458484,20567513,Gag,01_AE,79,0
GU458485,20567513,Gag,01_AE,87,0
GU458486,20567513,Gag,01_AE,87,0
GU458487,20567513,Gag,01_AE,91,0
GU458488,20567513,Gag,01_AE,78,0
GU458489,20567513,Gag,01_AE,83,0
GU458490,20567513,Gag,01_AE,67,0
GU458491,20567513,Gag,01_AE,81,0
GU458492,20567513,Gag,01_AE,86,0
GU458493,20567513,Gag,01_AE,80,0
GU458494,20567513,Gag,01_AE,74,0
GU458495,20567513,Gag,01_AE,81,0
GU458497,20567513,Gag,01_AE,85,0
GU458498,20567513,Gag,01_AE,79,0
GU458499,20567513,Gag,01_AE,84,0
GU458500,20567513,Gag,01_AE,78,0
GU458501,20567513,Gag,01_AE,85,0
GU458502,20567513,Gag,01_AE,82,0
GU458503,20567513,Gag,01_AE,84,0
GU458504,20567513,Gag,01_AE,85,0
GU458505,20567513,Gag,01_AE,81,0
GU458506,20567513,Gag,01_AE,81,0
GU458507,20567513,Gag,01_AE,84,0
GU458508,20567513,Gag,01_AE,81,0
GU458509,20567513,Gag,01_AE,83,0
GU458510,20567513,Gag,01_AE,82,0
GU458513,20567513,Gag,01_AE,84,0
GU458514,20567513,Gag,01_AE,86,0
GU458515,20567513,Gag,01_AE,87,0
GU458516,20567513,Gag,01_AE,87,0
GU458517,20567513,Gag,01_AE,77,0
GU458518,20567513,Gag,01_AE,85,0
GU458519,20567513,Gag,01_AE,77,0
GU458520,20567513,Gag,01_AE,76,0
GU458521,20567513,Gag,01_AE,79,0
GU458522,20567513,Gag,01_AE,81,0
GU458523,20567513,Gag,01_AE,80,0
GU458524,20567513,Gag,01_AE,89,0
