Accession,PMID,Gene,Subtype,NumAAChanges,NumStopCodons
JQ403094,22412369,gp41,B,42,0
JQ403095,22412369,gp41,B,36,0
JQ403096,22412369,gp41,B,24,0
JQ403097,22412369,gp41,B,28,0
JQ403099,22412369,gp41,B,46,0
JQ403100,22412369,gp41,B,26,0
JQ403101,22412369,gp41,B,39,0
JQ403102,22412369,gp41,B,45,0
JQ403104,22412369,gp41,B,48,0
JQ403105,22412369,gp41,B,42,0
JQ403106,22412369,gp41,B,35,0
JQ403107,22412369,gp41,B,38,0
JQ777028,22693444,gp41,C,69,0
JQ777050,22693444,gp41,CF1,59,0
JQ777061,22693444,gp41,C,73,0
JQ777087,22693444,gp41,C,72,0
JQ777122,22693444,gp41,C,70,0
JQ777153,22693444,gp41,C,70,0
JQ779087,22693444,gp41,C,67,0
JQ779172,22693444,gp41,C,67,0
JQ779250,22693444,gp41,C,69,0
JQ779287,22693444,gp41,C,76,0
JQ779892,22693444,gp41,C,74,0
JX112796,23807275,gp41,01_AE,63,0
JX112797,23807275,gp41,01_AE,61,0
JX112798,23807275,gp41,01_AE,67,0
JX112799,23807275,gp41,01_AE,65,0
JX112800,23807275,gp41,01_AE,63,0
JX112801,23807275,gp41,01_AE,65,0
JX112802,23807275,gp41,01_AE,63,0
JX112803,23807275,gp41,01_AE,64,0
JX112805,23807275,gp41,01_AE,62,0
JX112806,23807275,gp41,01_AE,60,0
JX112807,23807275,gp41,01_AE,58,0
JX112808,23807275,gp41,01_AE,69,0
JX112809,23807275,gp41,01_AE,65,0
JX112810,23807275,gp41,01_AE,63,0
JX112811,23807275,gp41,01_AE,63,0
JX112813,23807275,gp41,01_AE,64,0
JX112814,23807275,gp41,01_AE,62,0
JX112815,23807275,gp41,01_AE,65,0
JX112816,23807275,gp41,01_AE,63,0
JX112817,23807275,gp41,01_AE,65,0
JX112818,23807275,gp41,01_AE,58,0
JX112819,23807275,gp41,01_AE,63,0
JX112820,23807275,gp41,01_AE,58,0
JX112821,23807275,gp41,01_AE,54,0
JX112822,23807275,gp41,01_AE,62,0
JX112823,23807275,gp41,01_AE,66,0
JX112824,23807275,gp41,01_AE,64,0
JX112825,23807275,gp41,01_AE,65,0
JX112826,23807275,gp41,01_AE,64,0
JX112827,23807275,gp41,01_AE,65,0
JX112828,23807275,gp41,01_AE,63,0
JX112829,23807275,gp41,01_AE,64,0
JX112830,23807275,gp41,01_AE,68,0
JX112831,23807275,gp41,01_AE,66,0
JX112832,23807275,gp41,01_AE,62,0
JX112833,23807275,gp41,01_AE,67,0
JX112834,23807275,gp41,01_AE,68,0
JX112835,23807275,gp41,01_AE,66,0
JX112837,23807275,gp41,01_AE,66,0
JX112839,23807275,gp41,01_AE,64,0
JX112841,23807275,gp41,01_AE,66,0
JX112842,23807275,gp41,01_AE,64,0
JX112843,23807275,gp41,01_AE,62,0
JX112844,23807275,gp41,01_AE,62,0
JX112845,23807275,gp41,01_AE,64,0
JX112846,23807275,gp41,01_AE,62,0
JX112847,23807275,gp41,01_AE,63,0
JX112848,23807275,gp41,01_AE,62,0
JX112850,23807275,gp41,01_AE,61,0
JX112851,23807275,gp41,01_AE,69,0
JX112852,23807275,gp41,01_AE,58,0
JX112853,23807275,gp41,01_AE,65,0
JX112854,23807275,gp41,01_AE,57,0
JX112855,23807275,gp41,01_AE,61,0
JX112856,23807275,gp41,01_AE,66,0
JX112857,23807275,gp41,01_AE,64,0
JX112858,23807275,gp41,01_AE,61,0
JX112859,23807275,gp41,01_AE,62,0
JX112860,23807275,gp41,01_AE,63,0
JX112861,23807275,gp41,01_AE,60,0
JX112862,23807275,gp41,01_AE,62,0
JX112863,23807275,gp41,01_AE,58,0
JX112864,23807275,gp41,01_AE,60,0
JX112865,23807275,gp41,01_AE,65,0
JX112867,23807275,gp41,01_AE,60,0
JX112869,23807275,gp41,01_AE,68,0
JX112870,23807275,gp41,01_AE,64,0
JX140645,27314585,gp41,02_AG,65,0
JX140646,27314585,gp41,02_AG,64,0
JX140647,27314585,gp41,02_AG,67,0
JX140654,27314585,gp41,B,37,0
JX140656,27314585,gp41,B,39,0
JX140657,27314585,gp41,B,44,0
JX140658,27314585,gp41,B,46,0
JX140659,27314585,gp41,B,58,0
JX140660,27314585,gp41,BF1,53,0
JX140661,27314585,gp41,BF1,61,0
JX140667,27314585,gp41,C,70,0
JX140670,27314585,gp41,D,47,0
JX140671,27314585,gp41,F1,62,0
JX140672,27314585,gp41,F2,70,0
JX140673,27314585,gp41,F2,70,0
JX140676,27314585,gp41,G,68,0
JX140677,27314585,gp41,02A,67,0
JX202955,23123038,gp41,D,49,0
JX202976,23123038,gp41,D,41,0
JX203061,23123038,gp41,D,57,0
JX203082,23123038,gp41,D,55,0
JX203100,23123038,gp41,A1D,62,0
JX203116,23123038,gp41,A1D,53,0
JX422193,,gp41,G,60,0
JX422196,,gp41,A1G,72,0
JX422200,,gp41,B,42,0
JX422201,,gp41,A1,62,0
JX422203,,gp41,B,48,0
JX422204,,gp41,B,37,0
JX422205,,gp41,B,54,0
JX422206,,gp41,F1,60,0
JX422207,,gp41,F1,60,0
JX422209,,gp41,B,52,0
JX422210,,gp41,F1,61,0
JX422211,,gp41,B,40,0
JX446655,22960785,gp41,01_AE,65,0
JX446675,22960785,gp41,01_AE,66,0
JX446707,22960785,gp41,01_AE,67,0
JX446710,22960785,gp41,01_AE,66,0
JX446728,22960785,gp41,01_AE,67,0
JX446748,22960785,gp41,01_AE,65,0
JX446755,22960785,gp41,01_AE,63,0
JX446775,22960785,gp41,01_AE,60,0
JX446790,22960785,gp41,01_AE,61,0
JX446795,22960785,gp41,B,52,0
JX446818,22960785,gp41,B,45,0
JX446838,22960785,gp41,01_AE,64,0
JX446848,22960785,gp41,01_AE,64,0
JX446864,22960785,gp41,01_AE,70,0
JX446873,22960785,gp41,01_AE,62,0
JX446897,22960785,gp41,01_AE,64,0
JX446899,22960785,gp41,01_AE,64,0
JX446910,22960785,gp41,01_AE,70,0
JX446916,22960785,gp41,01_AE,59,0
JX446927,22960785,gp41,01B,50,0
JX446943,22960785,gp41,01_AE,69,0
JX446976,22960785,gp41,01_AE,64,0
JX446987,22960785,gp41,01_AE,61,0
JX447000,22960785,gp41,01B,62,0
JX447025,22960785,gp41,01_AE,63,0
JX447028,22960785,gp41,01_AE,64,0
JX447043,22960785,gp41,01_AE,58,0
JX447054,22960785,gp41,01_AE,60,0
JX447071,22960785,gp41,01_AE,62,0
JX447072,22960785,gp41,01_AE,72,0
JX447085,22960785,gp41,01_AE,61,0
JX447089,22960785,gp41,01_AE,64,0
JX447108,22960785,gp41,01_AE,63,0
JX447119,22960785,gp41,01_AE,62,0
JX447123,22960785,gp41,01_AE,62,0
JX447132,22960785,gp41,01_AE,65,0
JX447147,22960785,gp41,02_AG,66,0
JX447156,22960785,gp41,B,29,0
JX447186,22960785,gp41,01_AE,64,0
JX447200,22960785,gp41,01_AE,61,0
JX447220,22960785,gp41,01_AE,62,0
JX447237,22960785,gp41,01_AE,63,0
JX447253,22960785,gp41,01_AE,64,0
JX447266,22960785,gp41,01_AE,67,0
JX447283,22960785,gp41,01_AE,63,0
JX447294,22960785,gp41,01_AE,63,0
JX447300,22960785,gp41,01_AE,63,0
JX447306,22960785,gp41,01_AE,62,0
JX447312,22960785,gp41,01_AE,66,0
JX447315,22960785,gp41,01_AE,66,0
JX447329,22960785,gp41,01_AE,61,0
JX447350,22960785,gp41,01_AE,67,0
JX447368,22960785,gp41,01_AE,58,0
JX447379,22960785,gp41,01_AE,64,0
JX447396,22960785,gp41,01_AE,67,0
JX447404,22960785,gp41,01_AE,61,0
JX447412,22960785,gp41,01_AE,63,0
JX447427,22960785,gp41,01_AE,63,0
JX447447,22960785,gp41,01_AE,63,0
JX447454,22960785,gp41,01_AE,67,0
JX447470,22960785,gp41,01_AE,67,1
JX447485,22960785,gp41,01_AE,58,0
JX447493,22960785,gp41,01_AE,60,0
JX447499,22960785,gp41,01_AE,63,0
JX447515,22960785,gp41,01_AE,65,0
JX447529,22960785,gp41,01_AE,59,0
JX447535,22960785,gp41,01_AE,64,0
JX447554,22960785,gp41,01_AE,67,0
JX447562,22960785,gp41,01_AE,65,0
JX447579,22960785,gp41,01_AE,54,0
JX447589,22960785,gp41,01_AE,65,0
JX447609,22960785,gp41,01_AE,62,0
JX447637,22960785,gp41,01_AE,62,0
JX447657,22960785,gp41,01_AE,62,0
JX447668,22960785,gp41,01B,62,0
JX447680,22960785,gp41,01_AE,61,0
JX447699,22960785,gp41,01_AE,58,0
JX447709,22960785,gp41,01_AE,67,0
JX447721,22960785,gp41,01_AE,65,0
JX447726,22960785,gp41,01_AE,66,0
JX447747,22960785,gp41,01_AE,60,0
JX447775,22960785,gp41,01_AE,60,0
JX447796,22960785,gp41,B,37,0
JX447814,22960785,gp41,01_AE,61,0
JX447827,22960785,gp41,01B,60,0
JX447833,22960785,gp41,01B,61,0
JX447853,22960785,gp41,01_AE,61,0
JX447875,22960785,gp41,01_AE,55,0
JX447884,22960785,gp41,01_AE,63,0
JX447907,22960785,gp41,01_AE,64,0
JX447922,22960785,gp41,01_AE,67,0
JX447941,22960785,gp41,01_AE,61,0
JX447966,22960785,gp41,01_AE,70,0
JX447979,22960785,gp41,01_AE,67,0
JX448001,22960785,gp41,01_AE,57,0
JX448019,22960785,gp41,01_AE,59,0
JX448028,22960785,gp41,01_AE,63,0
JX448039,22960785,gp41,01_AE,61,0
JX448051,22960785,gp41,01_AE,63,0
JX448058,22960785,gp41,01_AE,61,0
JX448072,22960785,gp41,01_AE,67,0
JX448086,22960785,gp41,01_AE,64,0
JX448101,22960785,gp41,B,33,0
JX448170,22960785,gp41,01_AE,64,0
JX448200,22960785,gp41,01_AE,64,0
JX448221,22960785,gp41,01_AE,64,0
JX448239,22960785,gp41,01_AE,60,0
JX448255,22960785,gp41,01_AE,60,0
JX448270,22960785,gp41,01_AE,59,0
JX448280,22960785,gp41,01_AE,63,0
JX448289,22960785,gp41,01_AE,60,0
JX448301,22960785,gp41,01_AE,64,0
JX448312,22960785,gp41,01_AE,67,0
JX500694,24279614,gp41,A6,68,0
JX500695,24279614,gp41,A6,68,0
JX500696,24279614,gp41,A6,69,0
JX500697,24279614,gp41,02A1,59,0
JX500698,24279614,gp41,63_02A1,59,0
JX500699,24279614,gp41,63_02A1,57,0
JX500700,24279614,gp41,63_02A1,61,0
JX500701,24279614,gp41,63_02A1,62,0
JX500702,24279614,gp41,63_02A1,57,0
JX500703,24279614,gp41,02A1,59,0
JX500704,24279614,gp41,63_02A1,65,0
JX500705,24279614,gp41,63_02A1,64,0
JX500706,24279614,gp41,02A1,65,0
JX863919,23972100,gp41,B,42,0
JX863920,23972100,gp41,01_AE,61,0
JX863921,23972100,gp41,B,51,0
JX863922,23972100,gp41,B,49,0
JX863923,23972100,gp41,B,39,0
JX863924,23972100,gp41,B,48,0
JX863965,23972100,gp41,B,29,0
JX863967,23972100,gp41,B,32,0
JX863968,23972100,gp41,B,36,0
JX863969,23972100,gp41,B,34,0
JX863970,23972100,gp41,B,37,0
JX863971,23972100,gp41,B,38,0
JX863972,23972100,gp41,B,40,0
JX863984,23972100,gp41,B,38,0
JX863985,23972100,gp41,B,37,0
JX863986,23972100,gp41,B,34,0
JX863987,23972100,gp41,B,35,0
JX863988,23972100,gp41,B,45,0
JX863990,23972100,gp41,B,37,0
JX863991,23972100,gp41,B,45,0
JX863992,23972100,gp41,B,41,0
JX863993,23972100,gp41,B,42,0
JX863994,23972100,gp41,B,40,0
JX863995,23972100,gp41,B,35,0
JX864007,23972100,gp41,B,41,0
JX864008,23972100,gp41,B,34,0
JX864019,23972100,gp41,B,41,0
JX864020,23972100,gp41,B,37,0
JX864021,23972100,gp41,B,28,0
JX864022,23972100,gp41,B,38,0
JX864023,23972100,gp41,B,47,0
JX864024,23972100,gp41,B,33,0
JX864025,23972100,gp41,B,40,0
JX864026,23972100,gp41,B,38,0
JX960598,22933290,gp41,B,46,1
JX960599,22933290,gp41,B,48,0
JX960600,22933290,gp41,07_BC,73,0
JX960601,22933290,gp41,07_BC,73,0
JX960602,22933290,gp41,07_BC,70,0
JX960603,22933290,gp41,01_AE,66,0
JX960604,22933290,gp41,01_AE,65,0
JX960605,22933290,gp41,01_AE,64,0
JX960606,22933290,gp41,01_AE,66,0
JX960607,22933290,gp41,01_AE,63,0
JX960608,22933290,gp41,01_AE,62,0
JX960609,22933290,gp41,01_AE,59,0
JX960611,22933290,gp41,01_AE,61,0
JX960612,22933290,gp41,01_AE,65,0
JX960613,22933290,gp41,01_AE,59,0
JX960614,22933290,gp41,01_AE,66,0
JX960615,22933290,gp41,01_AE,66,0
JX960616,22933290,gp41,01_AE,63,0
JX960617,22933290,gp41,01_AE,64,0
JX960618,22933290,gp41,01_AE,65,0
JX960619,22933290,gp41,01_AE,65,0
JX960620,22933290,gp41,01_AE,63,0
JX960621,22933290,gp41,01_AE,61,0
JX960622,22933290,gp41,01_AE,63,0
JX960623,22933290,gp41,01_AE,66,0
JX960624,22933290,gp41,01_AE,68,0
JX960625,22933290,gp41,01_AE,62,0
JX960626,22933290,gp41,01_AE,64,0
JX960627,22933290,gp41,01_AE,69,0
JX960628,22933290,gp41,01_AE,65,0
JX960629,22933290,gp41,01_AE,66,0
JX960630,22933290,gp41,01_AE,62,0
JX960631,22933290,gp41,01_AE,59,0
JX960632,22933290,gp41,01_AE,63,0
JX960633,22933290,gp41,01_AE,69,0
JX960634,22933290,gp41,01_AE,65,0
JX960635,22933290,gp41,59_01B,58,0
JX960637,22933290,gp41,01_AE,65,0
JX960638,22933290,gp41,01_AE,65,0
JX960639,22933290,gp41,01_AE,67,0
JX972390,23221345,gp41,B,39,0
JX972966,23221345,gp41,C,74,0
JX973159,23221345,gp41,C,65,0
JX973224,23221345,gp41,C,69,0
JX973316,23221345,gp41,C,69,0
KC154012,27434311,gp41,C,77,0
KC154014,27434311,gp41,C,72,0
KC154015,27434311,gp41,C,72,0
KC154016,27434311,gp41,C,70,0
KC154017,27434311,gp41,C,76,0
KC154018,27434311,gp41,C,75,0
KC154019,27434311,gp41,C,68,0
KC154020,27434311,gp41,C,71,0
KC183774,23372706,gp41,01BC,62,0
KC183776,23372706,gp41,55_01B,64,0
KC183777,23372706,gp41,55_01B,69,0
KC183778,23372706,gp41,65_cpx,58,0
KC183779,23372706,gp41,67_01B,64,0
KC183780,23372706,gp41,67_01B,61,0
KC183781,23372706,gp41,01BC,66,0
KC183782,23372706,gp41,68_01B,60,0
KC183783,23372706,gp41,68_01B,69,0
KC186130,23300446,gp41,C,66,0
KC186174,23300446,gp41,C,67,0
KC186206,23300446,gp41,C,72,0
KC186243,23300446,gp41,C,65,0
KC186319,23300446,gp41,C,75,0
KC186349,23300446,gp41,C,62,0
KC186388,23300446,gp41,C,63,0
KC186421,23300446,gp41,C,70,0
KC186498,23300446,gp41,C,70,0
KC186544,23300446,gp41,A1GJ,59,0
KC186585,23300446,gp41,C,75,0
KC186611,23300446,gp41,C,59,0
KC186678,23300446,gp41,C,71,0
KC186730,23300446,gp41,C,62,0
KC186781,23300446,gp41,C,66,0
KC186814,23300446,gp41,C,70,0
KC186858,23300446,gp41,A1C,65,0
KC186901,23300446,gp41,C,74,0
KC186943,23300446,gp41,C,67,0
KC186976,23300446,gp41,C,71,0
KC187024,23300446,gp41,C,67,0
KC187068,23300446,gp41,C,73,0
KC187119,23300446,gp41,C,70,0
KC187151,23300446,gp41,C,73,0
KC187180,23300446,gp41,C,70,0
KC187230,23300446,gp41,U,67,0
KC187253,23300446,gp41,C,74,0
KC187281,23300446,gp41,C,76,0
KC187314,23300446,gp41,C,68,0
KC187365,23300446,gp41,C,68,0
KC187381,23300446,gp41,C,73,0
KC187419,23300446,gp41,C,74,0
KC187493,23300446,gp41,C,69,0
KC187499,23300446,gp41,C,73,0
KC187577,23300446,gp41,C,62,0
KC187611,23300446,gp41,C,63,0
KC187628,23300446,gp41,C,71,0
KC187693,23300446,gp41,C,71,0
KC187716,23300446,gp41,C,65,0
KC473824,27314585,gp41,B,31,0
KC473825,27314585,gp41,B,43,0
KC473826,27314585,gp41,B,41,0
KC473827,27314585,gp41,B,34,0
KC473828,27314585,gp41,B,43,0
KC473830,27314585,gp41,B,43,0
KC473831,27314585,gp41,B,38,0
KC473833,27314585,gp41,B,39,0
KC473834,27314585,gp41,B,43,0
KC473835,27314585,gp41,B,44,0
KC473836,27314585,gp41,A1B,43,0
KC699001,23853594,gp41,B,30,0
KC699002,23853594,gp41,B,21,0
KC699003,23853594,gp41,B,36,0
KC699004,23853594,gp41,B,19,0
KC699005,23853594,gp41,B,28,0
KC699006,23853594,gp41,B,29,0
KC699007,23853594,gp41,B,27,0
KC699008,23853594,gp41,B,35,0
KC699009,23853594,gp41,B,27,0
KC699010,23853594,gp41,B,25,0
KC699011,23853594,gp41,B,33,0
KC699012,23853594,gp41,B,38,0
KC699013,23853594,gp41,B,35,0
KC699014,23853594,gp41,B,29,0
KC699015,23853594,gp41,B,26,0
KC699016,23853594,gp41,B,39,0
KC699017,23853594,gp41,B,35,0
KC699018,23853594,gp41,B,34,0
KC699019,23853594,gp41,B,37,1
KC699020,23853594,gp41,B,28,0
KC699021,23853594,gp41,B,39,0
KC699022,23853594,gp41,B,36,0
KC699023,23853594,gp41,B,36,0
KC699024,23853594,gp41,B,39,0
KC699025,23853594,gp41,B,39,0
KC699026,23853594,gp41,B,38,0
KC699027,23853594,gp41,B,48,0
KC699028,23853594,gp41,B,41,0
KC699029,23853594,gp41,B,37,0
KC699030,23853594,gp41,B,37,0
KC699031,23853594,gp41,B,44,0
KC699032,23853594,gp41,B,37,0
KC699033,23853594,gp41,BG,55,0
KC699034,23853594,gp41,B,41,0
KC699035,23853594,gp41,B,39,0
KC699036,23853594,gp41,B,33,0
KC699037,23853594,gp41,B,56,0
KC699040,23853594,gp41,B,38,0
KC862616,23616655,gp41,C,67,0
KC862627,23616655,gp41,C,80,0
KC862684,23616655,gp41,C,64,0
KC862691,23616655,gp41,C,69,0
KC862711,23616655,gp41,C,67,0
KC862732,23616655,gp41,C,66,0
KC862792,23616655,gp41,C,72,0
KC862793,23616655,gp41,C,70,0
KC862818,23616655,gp41,C,66,0
KC862834,23616655,gp41,C,64,0
KC862859,23616655,gp41,C,63,0
KC862881,23616655,gp41,C,60,0
KC862900,23616655,gp41,C,68,0
KC862915,23616655,gp41,C,70,0
KC862939,23616655,gp41,C,70,0
KC862957,23616655,gp41,C,73,0
KC862967,23616655,gp41,C,67,0
KC862991,23616655,gp41,C,74,0
KC863039,23616655,gp41,C,70,0
KC863057,23616655,gp41,C,71,0
KC863079,23616655,gp41,C,74,0
KC863093,23616655,gp41,C,68,0
KC863108,23616655,gp41,C,71,0
KC863126,23616655,gp41,C,62,0
KC863150,23616655,gp41,C,66,0
KC863162,23616655,gp41,C,66,0
KC863178,23616655,gp41,C,59,0
KC863212,23616655,gp41,C,65,0
KC863215,23616655,gp41,C,75,0
KC863239,23616655,gp41,C,64,0
KC863307,23616655,gp41,A1,59,0
KC863326,23616655,gp41,C,73,0
KC863361,23616655,gp41,C,78,0
KC863367,23616655,gp41,C,66,0
KC863455,23616655,gp41,C,64,0
KC863501,23616655,gp41,C,70,0
KC863552,23616655,gp41,C,70,0
KC863570,23616655,gp41,C,74,0
KC863583,23616655,gp41,C,68,0
KC863608,23616655,gp41,C,74,0
KC863621,23616655,gp41,C,72,0
KC863635,23616655,gp41,C,65,0
KC894117,23616655,gp41,C,67,0
KC894120,23616655,gp41,C,69,0
KC894128,23616655,gp41,C,68,0
KC894130,23616655,gp41,C,68,0
KC894132,23616655,gp41,C,65,0
KC894383,23616655,gp41,C,71,0
KC894388,23616655,gp41,C,70,0
KC898975,23741489,gp41,88_BC,60,0
KC898977,23741489,gp41,BC,67,0
KC898978,23741489,gp41,BC,55,0
KC898979,23741489,gp41,88_BC,61,0
KC898980,23741489,gp41,C,76,0
KC898981,23741489,gp41,BC,50,0
KC898982,23741489,gp41,BC,60,0
KC898984,23741489,gp41,BC,62,0
KC898985,23741489,gp41,BC,76,0
KC898987,23741489,gp41,BC,68,0
KC898988,23741489,gp41,BC,73,0
KC898989,23741489,gp41,BC,76,0
KC898990,23741489,gp41,BC,61,0
KC898992,23741489,gp41,87_cpx,72,0
KC898993,23741489,gp41,BC,65,0
KC898994,23741489,gp41,64_BC,67,0
KC898996,23741489,gp41,C,72,0
KC899003,23741489,gp41,BC,76,0
KC899005,23741489,gp41,C,79,0
KC899006,23741489,gp41,BC,54,0
KC899007,23741489,gp41,BC,34,0
KC899008,23741489,gp41,57_BC,77,0
KC899009,23741489,gp41,64_BC,70,0
KC899010,23741489,gp41,BC,43,0
KC899011,23741489,gp41,B,31,0
KC899012,23741489,gp41,87_cpx,71,0
KC899013,23741489,gp41,BC,47,0
KC899015,23741489,gp41,BC,58,0
KF114881,27434311,gp41,C,75,0
KF114882,27434311,gp41,C,76,0
KF114885,27434311,gp41,C,68,0
KF250366,26763952,gp41,07_BC,75,0
KF250371,26763952,gp41,07_BC,74,0
KF250372,26763952,gp41,07_BC,74,0
KF250373,26763952,gp41,07_BC,75,0
KF250374,26763952,gp41,07_BC,70,0
KF250375,26763952,gp41,07_BC,75,0
KF250376,26763952,gp41,07_BC,72,0
KF250379,26763952,gp41,BC,41,0
KF250382,26763952,gp41,BC,75,0
KF250384,26763952,gp41,BC,72,0
KF250385,26763952,gp41,07_BC,76,0
KF268035,24513704,gp41,01_AE,62,0
KF268036,24513704,gp41,01_AE,69,0
KF268037,24513704,gp41,01_AE,65,0
KF268038,24513704,gp41,01_AE,63,0
KF268039,24513704,gp41,01_AE,62,0
KF268040,24513704,gp41,01_AE,52,0
KF268041,24513704,gp41,01_AE,62,0
KF268042,24513704,gp41,01_AE,51,0
KF268043,24513704,gp41,01_AE,63,0
KF268044,24513704,gp41,01_AE,63,0
KF268045,24513704,gp41,01_AE,63,0
KF268046,24513704,gp41,01_AE,65,0
KF268047,24513704,gp41,01_AE,61,0
KF268048,24513704,gp41,01_AE,51,0
KF725884,24583617,gp41,C,64,0
KF725885,24583617,gp41,C,73,0
KF725886,24583617,gp41,C,73,0
KF725887,24583617,gp41,C,64,0
KF725888,24583617,gp41,C,67,0
KF725890,24583617,gp41,C,69,0
KF725891,24583617,gp41,C,79,0
KF725892,24583617,gp41,C,79,0
KF725895,24583617,gp41,C,74,0
KF725896,24583617,gp41,C,77,0
KF725897,24583617,gp41,C,67,0
KF725900,24583617,gp41,C,74,0
KF725901,24583617,gp41,C,74,0
KF725902,24583617,gp41,BC,61,0
KF725903,24583617,gp41,C,77,0
KF725911,24583617,gp41,C,66,0
KF725912,24583617,gp41,C,67,0
KF725913,24583617,gp41,A1,73,0
KF725914,24583617,gp41,C,75,0
KF725915,24583617,gp41,B,41,0
KF725917,24583617,gp41,C,75,0
KF725918,24583617,gp41,B,39,0
KF725921,24583617,gp41,C,71,0
KF725922,24583617,gp41,C,62,0
KF725926,24583617,gp41,C,76,0
KF725927,24583617,gp41,C,74,0
KF725928,24583617,gp41,C,70,0
KF725929,24583617,gp41,C,68,0
KF725930,24583617,gp41,C,64,0
KF725933,24583617,gp41,C,76,0
KF725935,24583617,gp41,C,73,0
KF725936,24583617,gp41,C,73,0
KF725937,24583617,gp41,C,72,0
KF725938,24583617,gp41,C,70,0
KF725939,24583617,gp41,A1,73,0
KF725943,24583617,gp41,A1C,72,0
KF725944,24583617,gp41,C,74,0
KF725945,24583617,gp41,C,79,0
KF725946,24583617,gp41,B,44,0
KF725947,24583617,gp41,C,66,0
KF725949,24583617,gp41,C,67,0
KF725950,24583617,gp41,C,71,0
KF725952,24583617,gp41,C,75,0
KF725954,24583617,gp41,C,76,0
KF725955,24583617,gp41,C,77,0
KF725956,24583617,gp41,C,69,0
KF725957,24583617,gp41,C,64,0
KF725958,24583617,gp41,C,76,0
KF725959,24583617,gp41,C,72,0
KF725960,24583617,gp41,C,64,0
KF725961,24583617,gp41,C,66,0
KF725962,24583617,gp41,C,66,0
KF725963,24583617,gp41,C,76,0
KF725964,24583617,gp41,C,69,0
KF725966,24583617,gp41,C,77,0
KF725967,24583617,gp41,F2,77,0
KF725968,24583617,gp41,C,67,0
KF725976,24583617,gp41,C,74,0
KF725977,24583617,gp41,B,42,0
KF725979,24583617,gp41,C,72,0
KF725980,24583617,gp41,C,76,0
KF725981,24583617,gp41,B,41,0
KF725982,24583617,gp41,B,32,0
KF725984,24583617,gp41,C,69,0
KF725985,24583617,gp41,B,48,0
KF725986,24583617,gp41,B,48,0
KF725987,24583617,gp41,C,71,0
KF725988,24583617,gp41,B,33,0
KF725990,24583617,gp41,C,65,0
KF725994,24583617,gp41,C,68,0
KF725995,24583617,gp41,C,68,0
KF725997,24583617,gp41,C,67,0
KF725998,24583617,gp41,C,73,0
KF725999,24583617,gp41,C,64,0
KF726000,24583617,gp41,C,69,0
KF726002,24583617,gp41,B,56,0
KF726003,24583617,gp41,B,41,0
KF726004,24583617,gp41,B,26,0
KF726007,24583617,gp41,C,76,0
KF726008,24583617,gp41,B,65,0
KF726009,24583617,gp41,B,42,0
KF726010,24583617,gp41,C,73,0
KF726011,24583617,gp41,C,74,0
KF726013,24583617,gp41,C,70,0
KF726014,24583617,gp41,C,78,0
KF726015,24583617,gp41,C,68,0
KF726016,24583617,gp41,B,42,0
KF726018,24583617,gp41,B,45,0
KF726019,24583617,gp41,C,66,0
KF726020,24583617,gp41,C,68,0
KF726021,24583617,gp41,B,38,0
KF726022,24583617,gp41,C,71,0
KF726025,24583617,gp41,C,75,0
KF985982,24369910,gp41,D,41,0
KF985995,24369910,gp41,D,40,0
KF986006,24369910,gp41,D,50,0
KF986021,24369910,gp41,D,51,0
KF986033,24369910,gp41,D,51,0
KF986041,24369910,gp41,D,47,0
KF986050,24369910,gp41,D,51,0
KF986062,24369910,gp41,D,42,0
KF986066,24369910,gp41,D,44,0
KF986074,24369910,gp41,D,46,0
KF986082,24369910,gp41,D,42,0
KF986090,24369910,gp41,D,47,0
KF986098,24369910,gp41,D,43,0
KF986106,24369910,gp41,D,48,0
KF986118,24369910,gp41,D,47,0
KF986123,24369910,gp41,D,50,0
KF986131,24369910,gp41,D,49,0
KF986141,24369910,gp41,D,45,0
KJ700458,27434311,gp41,C,66,0
KJ849757,25401747,gp41,BF1,40,0
KJ849758,25401747,gp41,70_BF1,37,0
KJ849759,25401747,gp41,71_BF1,45,0
KJ849760,25401747,gp41,71_BF1,39,0
KJ849761,25401747,gp41,70_BF1,48,0
KJ849762,25401747,gp41,70_BF1,44,0
KJ849763,25401747,gp41,71_BF1,38,0
KJ849766,25401747,gp41,B,44,0
KJ849767,25401747,gp41,B,48,0
KJ849768,25401747,gp41,BF1,43,0
KJ849769,25401747,gp41,71_BF1,37,0
KJ849771,25401747,gp41,71_BF1,42,0
KJ849773,25401747,gp41,71_BF1,46,0
KJ849774,25401747,gp41,BF1,44,0
KJ849775,25401747,gp41,71_BF1,35,0
KJ849776,25401747,gp41,71_BF1,43,0
KJ849777,25401747,gp41,71_BF1,49,0
KJ849778,25401747,gp41,71_BF1,48,0
KJ849779,25401747,gp41,71_BF1,34,0
KJ849780,25401747,gp41,B,32,0
KJ849782,25401747,gp41,F1,66,0
KJ849784,25413141,gp41,B,41,0
KJ849785,25413141,gp41,B,46,0
KJ849786,25413141,gp41,B,38,0
KJ849787,25413141,gp41,BCF1,51,0
KJ849788,25413141,gp41,B,39,0
KJ849789,25413141,gp41,A1U,68,0
KJ849790,25413141,gp41,B,35,0
KJ849794,25413141,gp41,BF1,37,0
KJ849795,25413141,gp41,BC,41,0
KJ849796,25413141,gp41,B,41,0
KJ849798,25413141,gp41,47_BF,46,0
KJ849800,25413141,gp41,BCF1,64,0
